phone_no_m,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,city_name_call,county_name_call,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,city_name_nunique,county_name_nunique,calltype_id_unique,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,sms_count,sms_nunique,sms_rate,calltype_2,calltype_rate,hour_mode,hour_mode_count,hour_nunique,day_mode,day_mode_count,day_nunique,busi_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,month_ids,flow_month,arpu_mean,arpu_var,arpu_max,arpu_min,arpu_median,arpu_sum,arpu_skew,arpu_sem,arpu_quantile,label
e7a334f49e7972d7023274f13400a62b553450b7bc9cca8449645de1253e5e959750bcb29015a91e7068ddab17f3d9a54c51abdd7762e5984f1a0cc1e5cc7c2f,199,39,133,1,0.668341709,2,4,5.102564103,2,34,493.3846154,122,4786,96.69346734,36,1057,5,2,6,2,10,24,16,22,22,29,817,80,10.2125,802,0.981640147,13,95,19,10,62,31,70,2.120099875,0.03111887,0.000144958,200.2269449,264.1894256,470.6621723,8,58.83277154,19.23,70.0336,36.03,11.38,16.29,153.84,1.242184766,2.958749736,16.29,0
b552bd5d109fcda209f9adac8b135cf154d1bb79ffbf91c2539e803934e7b015cfae46249969e2e84201ea5576cffb106828eaa3f9f2a153c8196bc0a4d5e4cc,5405,744,2852,3,0.527659574,4,19,7.264784946,2,787,485.061828,81,39941,66.76891767,33,1704,1,5,25,2,11,556,24,4,233,31,5437,639,8.508607199,5272,0.969652382,10,791,24,4,293,31,464,99.89174546,0.274914742,7.44E-05,20223.58751,816984.3575,201981.1093,8,25247.63866,208.11875,457.1086125,260.63,199,199,1664.95,2.746037615,7.559006321,199,0
05496492d0707cdda34e7888f628d36d92d6e2fe7cbfb6fb80c1744e48f99d067ce24c0f21e64a7a5c75cb0b2804ed401ba995d3555903ba45a9c58dc858bc42,2322,377,1290,4,0.555555556,2,10,6.159151194,1,791,562.0265252,88,81954,91.25064599,44,2990,1,2,12,2,11,252,21,20,141,31,2478,535,4.631775701,2440,0.984665052,14,239,20,13,146,31,276,15.1655527,0.166978359,6.77E-05,1809.36979,10508.39966,17865.02108,8,2233.127636,101.235,4.260657143,106.08,100.1,100.4,809.88,2.355008949,0.729782257,100.4,0
968375f2ce71daec79948fb4b4e218c56af40d76da0e52f17f6da05473caaa0495d63ae9c43da87356e59998821f52711ea057262166fdf1a72c56f832781c52,800,105,387,1,0.48375,1,5,7.619047619,2,290,1171.571429,115,45483,153.76875,54,3544,1,1,7,2,10,87,18,18,54,31,1424,121,11.76859504,1420,0.997191011,11,185,21,5,81,31,97,2.84762304,0.169022083,0.000105858,141.8808708,148.8443215,1173.220693,7,167.6029561,63.025,0.002142857,63.1,63,63,504.2,1.4401646,0.016366342,63,0
06c136efe597481861dfe9f4a24a3db70954e3a4f22cac38a246f589694a4b145872c2872f5d70769b8433931a105f985b66bcc7fa0470bc7fd24efb1825bdec,808,109,405,1,0.501237624,5,11,7.412844037,1,276,328.8899083,34,11604,44.36757426,27,563,1,5,17,2,11,90,17,15,47,31,2542,351,7.242165242,2535,0.997246263,10,321,24,1,137,31,347,56.51373746,0.260413647,7.44E-05,11415.71215,169151.7133,83753.35891,8,10469.16986,145.685,125.3523143,169.2,139,140.05,1165.48,1.783059786,3.958413734,140.05,0
4177956e995859af39aa6570fe4df2df6f12ac49fb956f9c716b52dce494042a5d264a41d2f314f2d658e0377c4658826e6f925affefa9989693aad67ee3e622,64,32,14,1,0.21875,2,2,2,1,6,251.625,111,3487,125.8125,63,1315,8,2,4,2,19,10,16,18,8,24,479,60,7.983333333,479,1,11,81,23,16,57,31,6,0.185840368,0.004106045,0.000756264,1.461335182,0.265619256,1.486722946,2,0.743361473,9,0,9,9,9,72,0,0,9,0
fad3b5e2d8b923c85dd24745ec7e1191898bc447a9b5d052f87bd4302ba389ddd65c3162d943e5fae9eef0e0a99f51fb49005e8535506fa360772d80c655c7bf,603,332,35,1,0.058043118,3,6,1.81626506,1,53,150.4307229,103,1523,82.82421227,58,1073,1,4,9,3,9,73,16,7,32,31,966,85,11.36470588,962,0.995859213,10,197,21,2,73,31,353,36.65146659,0.193300247,8.77E-05,6064.418813,88714.84745,62197.5388,8,7774.69235,55.0375,0.005535714,55.2,55,55,440.3,1.951030176,0.026305214,55,0
65e0f02bb333ee6c995e49d7d7a05310c7d5ce1cce25169c31f0615bf5c72820c8d7e243780d622cc97aabe4346e77541ebf93770cb7156dfd42c57d6078caf7,1308,630,727,1,0.555810398,1,16,2.076190476,1,84,146.6301587,26,18361,70.62461774,27,1800,1,1,16,2,17,107,21,16,81,31,2232,469,4.759061834,2205,0.987903226,9,268,24,16,111,31,204,26.52914827,0.157720566,7.63E-05,3258.729649,38815.86301,28996.35906,8,3624.544883,109.55,22.80571429,113.6,99,109.4,876.4,-1.722579288,1.688405842,109.4,0
2d4ae43b0ca7bcc611eef35dc0558e9c4604126b77c9a5aff76cd3d75f9eeded17c082780c97c1db18012bf5f8abadcc43d5cc3de79b48b8f9ba74aeaa9363f0,3083,253,1513,1,0.490755757,6,23,12.18577075,1,721,1123.928854,73,35205,92.23289004,43,2335,1,7,27,2,17,340,22,8,152,31,2086,224,9.3125,2032,0.974113135,10,248,24,8,113,31,464,23.27773125,0.28575325,7.63E-05,3254.855513,18731.47601,47975.4041,8,5996.925513,252.97625,2451.357655,373.9,230.56,230.96,2023.81,2.688256748,17.5048481,230.96,0
31882eaf5ffc4d9264ef2a4bd6325a2a411f589cb3911b6d7758b5195d17e3f88ca7f44b1de547e9d0895b9fa4fa5d17d944b7deb80969138a2fa89e7b47713d,605,196,287,1,0.474380165,2,8,3.086734694,1,121,276.4693878,64,11577,89.56694215,50,1228,1,3,9,2,17,61,22,18,44,31,3000,634,4.731861199,2971,0.990333333,10,397,22,10,174,31,323,17.31236928,0.155683517,7.44E-05,2579.382314,13331.44139,23787.19538,8,2973.399423,101.7,46.16,118.5,99,99.3,813.6,2.818683191,2.40208243,99.3,1
3b54780e5f4cdf1c586fe15326ece5b7e0cc76e84a703948bd7ebd8c5f80d5a8511668b72b4cc9d271f8dbe1d642747b9946bfabe3b42aff73242e31ef6527ce,86,58,60,4,0.697674419,0,0,1.482758621,1,7,164.7931034,50.5,2191,111.1395349,25.5,2191,1,0,0,2,14,35,7,14,61,2,58,5,11.6,51,0.879310345,14,28,5,10,28,4,25,0.394021841,0.023753643,0.000413895,4.464716911,1.211211127,10.24456787,1,10.24456787,19.96,,19.96,19.96,19.96,19.96,,,19.96,1
7b6e1cc86b1dd51d9d6f61c7cf378ef5cabd0d3b3f168d191c6534c4d2a19b00be738fcaf63bacb16ef1bd3123873992bf6b8cb947aea3aad10b44eb03953c48,169,74,93,2,0.550295858,2,4,2.283783784,1,61,93.55405405,37.5,1959,40.96449704,28,436,1,2,4,2,15,23,15,28,16,30,1058,159,6.65408805,1048,0.990548204,10,134,19,14,67,31,76,1.244359677,0.121414661,0.000234604,13.38346767,6.140304425,271.2704096,8,33.9088012,14.85375,21.07196964,21.04,11,12.46,118.83,0.590136364,1.622959089,12.46,0
bbd5fe6a1ad51403a6b062ee436775616ffff2e40e8b69712e071bd4d181055d02ec78116c240140486ded0de2879c868ab8240421c56f3e91843b2e0eef60e3,1099,100,373,1,0.339399454,1,4,10.99,2,298,541.84,103.5,18625,49.30300273,25,1720,1,1,4,2,8,119,23,21,53,31,1661,44,37.75,1659,0.998795906,17,379,22,2,263,31,0,0,0,0,0,,0,0,,17.6075,2.276878571,20.79,16.8,16.8,140.86,1.805045085,0.533488352,16.8,0
8bef795f6bd951a59136e4b7d8a28bccd9c38d8724436d1c240fc6a00b4cf0029a8e6b10a5d8b9ba5a1565d6fff6e7a84a0397fa08c2ece9e0de76fbbe4e2d99,78,11,,,,,,7.090909091,2,34,4001.909091,191,23301,564.3717949,359,2038,1,1,1,1,19,15,16,14,5,28,28,1,28,28,1,10,19,4,21,3,21,0,0,0,0,0,,0,0,,7,0,7,7,7,56,0,0,7,0
626ac5eb8ea746e0b91cc86f76754b9a2dfb7d018ec09c0f4a617097834628ec67cc998c4eee49905adebce92e692ec5b81116f5a69875515a8577976b03386d,539,66,376,1,0.697588126,2,3,8.166666667,2,86,860.0454545,266.5,8928,105.3116883,46,1657,1,2,4,2,12,59,19,27,37,31,1228,57,21.54385965,1211,0.986156352,17,161,20,14,95,31,228,48.57898866,0.160518646,7.44E-05,12906.95727,274855.9856,60869.47279,8,7608.684099,72.5875,56.95553571,77.5,59.7,77,580.7,-1.376793587,2.668228244,77,0
64209bdc673d3cf28f10475afcf0c635998b6322fd2bacfbbc881355001852d8be405815d0c07a71558262504f0c7822e8a3f5d170583479d09b8f01b2f2e1b2,723,45,425,1,0.587828492,1,5,16.06666667,3,295,1801.111111,202,25580,112.1023513,39,3425,1,1,5,2,19,90,20,24,48,31,525,84,6.25,512,0.975238095,11,81,21,16,51,31,172,26.98213687,0.151780128,7.44E-05,3077.993184,32998.16458,19022.40649,8,2377.800812,75.2,0.228571429,76.3,74.9,75,601.6,2.164857819,0.169030851,75,0
f3db744a084f908410206d4285044673c0ea760230e947e945e22aaa0ec62c6725cba672755681f460d101a69df2196dd00f26540f0f1bca06ea1b7bcb69e826,2398,486,1109,2,0.462468724,3,12,4.934156379,2,307,257.0761317,75,13301,52.10133445,26,1800,1,3,14,2,17,360,21,8,104,31,1777,247,7.194331984,1767,0.994372538,10,200,21,10,116,31,135,25.86521372,0.14982605,0.000166893,2947.728873,43733.77877,8432.059673,5,1686.411935,89.0875,0.012678571,89.3,89,89.05,712.7,1.113259724,0.039809816,89.05,0
df0a248b293435b753741041aa5fa9aeead9fae9dbd2b80c5ffe27cab1d87c1cf51c3dd78ce6170195826b8905d6ab29df08512fd7ecf46e546c29d28e3d597d,2012,2011,2012,6,1,1,1,1.000497265,1,2,23.429637,14,764,23.41799205,14,764,1,1,1,1,10,265,14,27,479,9,89,21,4.238095238,86,0.966292135,18,40,12,19,41,7,14,0.111653328,0.015090942,0.000248909,1.19691658,0.091142716,1.898106575,2,0.949053288,61.805,309.4081,70.6,35.42,70.6,247.22,-2,8.795,70.6,1
a55936c0e2e47059118b2235e401b1fb050a2aab0a393e489ed4a8c067cd262aec5d6998cafdc216523272a0168f8779cdabd7119953856e8ef1bfd4d7fae81a,440,82,150,2,0.340909091,3,6,5.365853659,1,106,754.2560976,53.5,39573,140.5659091,35,2857,2,5,9,2,12,43,17,23,30,31,1378,312,4.416666667,1377,0.999274311,9,145,23,10,75,31,318,120.5184714,0.425375938,0.000220299,11273.7345,458551.0396,157879.1975,8,19734.89969,61.72375,25.65468393,70.77,59,59,493.79,1.476807415,1.790763941,59,0
2e45f4acba4d0a459c15e96983440984a31b5d4f04224d60803f954e64184199a31c4ecd90aee9a6d1485371c0e482f15274836950d456f7032f0c3f93be2dd2,530,150,206,1,0.388679245,1,1,3.533333333,1,106,358.18,51.5,15501,101.3716981,43,2628,1,1,1,2,9,66,19,11,38,31,851,77,11.05194805,839,0.985898942,10,130,22,9,52,31,162,11.97100605,0.11446476,6.77E-05,1763.258234,10427.87223,7721.2989,8,965.1623625,57.17125,0.956841071,59.59,56.8,56.8,457.37,2.818589438,0.345839752,56.8,0
e146f7fbc219bc1489ff5a41f14b4212582b9f0315f93729a36c3016c91df5fbb8d148357e9a4c42359822afe4f87e1d2f48979687913e862dd1ed4fe6cf4d7f,,,,,,,,,,,,,,,,,,,,,,,,,,,38,6,6.333333333,35,0.921052632,15,23,8,25,18,7,5,7.064506372,0.133264065,0.001315117,41.78650761,289.3671029,42.38703823,1,42.38703823,10.982,5.57462,12.15,6.76,12,54.91,-2.231798515,1.055899616,12,1
2959be5dd5a0a28fe65a2bdcfbcd1cc8d55806d34f2faf099c4b0074e3063635d3420a8f372ab00fa7f057a3ebe56d92cd2d25598f95dd3bdc42147f8de6f7cc,869,277,305,1,0.350978136,4,11,3.137184116,1,187,545.9711191,64,21603,174.0322209,57,3600,1,5,13,2,11,115,18,5,45,31,2655,662,4.010574018,2630,0.990583804,11,320,22,15,138,31,331,19.60316881,0.21974659,7.25E-05,3901.52171,17621.20426,31737.5303,8,3967.191287,153.0225,0.018392857,153.31,152.91,153.01,1224.18,1.539134724,0.047949006,153.01,0
2bf705bd7210ac55ac7850aa20d39eb9815bee0c40913edbb575018b3fb8978cd3c217d4eef92d7b2cd5e19c6fd393bfc76d6dbca4a41ab45d54b9a57d781241,898,102,438,1,0.487750557,3,8,8.803921569,2,234,767.754902,105.5,23924,87.20601336,33,3425,1,3,10,2,13,125,19,26,48,31,781,86,9.081395349,777,0.994878361,14,94,16,12,57,31,169,8.648489834,0.052634716,6.01E-05,930.6060352,2939.000191,7282.02844,8,910.2535551,20.35125,0.646783929,22.29,20,20,162.81,2.575045957,0.284337812,20,0
591148d0a9f7e10fee33c7cc59849379729c70e49c9534df7a5768836ec366155159feed23875852a455a93d9ac8fb0bbacad6fb3c10a73765d07b6112ee80ec,330,275,315,3,0.954545455,1,1,1.2,1,10,67.55636364,45,1056,56.2969697,44,277,3,1,1,2,18,60,12,23,122,4,6551,6168,1.062094682,315,0.048084262,14,1629,13,18,6443,9,0,0.007305145,0.007305145,0.007305145,0.007305145,,0.007305145,1,0.007305145,183.6075,116499.6762,695.43,1,19,734.43,1.996270966,170.6602445,19,1
a60cce9fce7b4046f153cca2d36ee0c4357328833d6afe8447d56e12b4cd013c41609fe5f0fb39bdfd2bb915be29cd6974f8b910e1abfd8f88185a8fa28fd3c6,90,14,27,1,0.3,1,1,6.428571429,1.5,34,265.3571429,38,1709,41.27777778,16,1165,1,1,1,2,12,20,15,5,6,29,5988,298,20.09395973,3601,0.601369405,12,897,19,2,1114,31,8,0.094357772,0.011117935,7.63E-05,1.215620995,0.050394608,4.151741982,8,0.518967748,16.495,25.33134286,24.35,11,16.505,131.96,0.309506563,1.779443131,16.505,0
55d0cff79d3997495913ab745d9a86c093c5973270b39a8b2544611a6f74baa9332bd8944291def3e68223418cdda1dc79fedd2fe786d3c8a7fed5d9e04d1a0c,22,10,5,4,0.227272727,1,1,2.2,1,9,316.9,54,2139,144.0454545,84,525,2,1,1,2,19,6,10,2,5,9,180,43,4.186046512,180,1,9,18,17,10,35,24,8,13.81004302,0.014773369,0.000907898,123.9949665,1707.293446,124.2903872,1,124.2903872,53.23,60.2802,58.72,47.74,53.23,106.46,,5.49,53.23,1
32baa840bffabfab11958acd860d3d2a9764f34a1592e2e7ca919164b4b05ec105cc9f2f0f8704dc539a175a2e9e444a2b51fde2e785feca79bee2f19e4c9294,91,25,61,1,0.67032967,1,7,3.64,2,20,190.76,77,1162,52.40659341,27,439,2,1,7,2,10,12,19,4,23,16,996,25,39.84,990,0.993975904,11,121,23,12,86,31,131,3.908506465,0.181987762,0.000144958,186.0443649,229.461592,1090.473304,5,218.0946608,12.12875,162.9870125,35.04,1,10.495,97.03,0.716108217,4.51368769,10.495,0
ddcc4df8b74b4c42fed8e555f34a588fec2573526107e7d9076d4e0d69531a2ca5220590451d0ab7ccf840d68eecb98669e6fd2fe7ec008731785e76ca7f1872,117,82,5,1,0.042735043,1,1,1.426829268,1,13,120.5731707,36.5,1306,84.5042735,34,773,5,1,4,2,17,15,15,18,11,31,1954,377,5.183023873,1938,0.991811668,17,213,21,7,114,31,8,0.422507504,0.001475334,0.000211716,1.875812531,0.503226446,14.78776264,8,1.84847033,15.35625,0.118141071,16.08,15,15.255,122.85,1.5260737,0.121522154,15.255,0
05ce6cc9570a72eaf7e974f6811634bf469e1e2865f4b27295e90af906202905488aa9d9179158982963ecbb4365caa72c417f643f851bdf725269c2559fdeaa,247,24,44,1,0.178137652,1,1,10.29166667,1,77,3339.958333,68.5,37828,324.5303644,201,1800,2,1,1,2,19,31,17,5,14,31,340,34,10,323,0.95,3,85,16,5,39,30,4,0.010227839,0.007687569,0.000312805,0.032668114,8.21E-05,0.276151657,8,0.034518957,14.15,29.28071429,26.35,11,11,113.2,2.009892568,1.913135982,11,0
e95f9fb7c5df7e928eb7e802315bc14403ea051bcbbcedba87a1a998a7eda7bcfeb9e091135db841ef314d9fe28a04de5c9d903f2e0c18eeba427f7def3ad773,509,31,235,1,0.461689587,1,5,16.41935484,4,100,2747.322581,440,19988,167.3222004,95,1534,2,1,5,2,20,54,18,26,24,31,914,68,13.44117647,913,0.998905908,11,94,20,15,65,31,114,2.035315265,0.056493282,0.000182152,29.1630497,28.19736217,484.4050331,3,161.4683444,102.18,5137.566457,268.99,45.8,78.895,817.44,2.216133697,25.34158257,78.895,0
1ef132ff05fb5d85d5a9da84c9bead6eb1a563408f75d92068a7bedb568aea27216896b5b9163a8e7e857ff85c52da5f6cbbd70a70ce5791d76ec7eb11d2f679,90,23,43,2,0.477777778,1,1,3.913043478,1,18,474.1304348,94,3217,121.1666667,40.5,1800,4,2,2,2,7,11,17,13,10,28,273,8,34.125,273,1,10,51,15,13,29,29,3,0.055461747,0.019584656,0.002080917,0.275420189,0.009558695,0.388232231,2,0.194116116,12.21375,0.3655125,13.71,12,12,97.71,2.828427125,0.21375,12,0
c45a1a3727c72a1abac578cd3ee28967cdaf5b035f983a96e2828123fd069a940a7d348f28b3a0f0ca02243f62403f9394a425f5fc07b69ef9d601b3314fb257,31,5,4,1,0.129032258,2,2,6.2,1,26,625,51,2942,100.8064516,42,489,2,2,2,2,18,6,11,25,4,17,173,26,6.653846154,172,0.994219653,9,28,16,24,29,22,194,31.3258281,0.316709995,7.25E-05,1259.701099,13903.61896,9898.961679,2,4949.480839,17.39,149.2992,26.03,8.75,17.39,34.78,,8.64,17.39,0
7dc2f886b9857c9119bebba8a0547a201a4050370725a5a65f92553a17822e5ba32aeec0d747075e3c73fa4f795f329ab6ac3414f38e158ed4809f64f70d47ae,158,57,39,1,0.246835443,2,3,2.771929825,1,46,100.9473684,27,1674,36.41772152,18,369,1,2,4,2,19,23,19,18,23,31,1406,232,6.060344828,1390,0.988620199,10,226,22,20,127,31,121,2.308453603,0.058618546,0.000217438,82.96813297,73.7063825,565.5711327,4,141.3927832,23.6725,106.4496917,29.1,8.2,28.695,94.69,-1.997157346,5.158722993,28.695,0
39891af92ecac99adbe62051e91c748d9237c9e99506343e785af8bb82183b9733fca42c72f26f38ae15554ab0875a64dabdc89e525c26a72d6f5fb126b519a3,34,15,22,2,0.647058824,2,3,2.266666667,2,7,288,197,1227,127.0588235,59,1172,9,2,3,2,10,6,10,20,7,12,497,19,26.15789474,497,1,10,78,19,11,40,31,0,0,0,0,0,,0,0,,4.41375,0.769683929,6.45,3.85,4.045,35.31,2.263936787,0.31017816,4.045,0
51fa6ef847f9d1f4ed74dc1253a20468404ad0a8a0672637efd239d0c8afccc7e504f3c20a9c877fb782274007669737a0e23e81fefe6d6f521674e6161ab64b,3811,707,1540,2,0.404093414,4,15,5.390381895,1,445,361.9886846,83,59753,67.15455261,37,1800,1,4,20,2,10,352,22,2,188,31,1737,401,4.331670823,1394,0.802533103,10,185,24,2,124,31,174,14.06734841,0.081855297,7.44E-05,1652.361748,10904.34078,12941.96054,8,1617.745067,119.02375,135.1529696,144.52,112,112,952.19,1.831548446,4.110245881,112,0
117c1d19776b8ec0f56ba291d9baa0c9d454939dddcdee6a19f0a138bcad85e8719e4cf7066f90c81a764fb4807489b1c7d1623f86bb1676896805ed5a058164,90,47,89,2,0.988888889,1,1,1.914893617,1,13,214.9361702,38,3269,112.2444444,42.5,1066,3,1,1,2,20,23,8,20,53,4,40,7,5.714285714,39,0.975,9,13,8,4,14,6,21,0.087815068,0.010682583,0.000117302,0.661032677,0.036373738,1.931931496,1,1.931931496,52.5325,49.914225,63.13,49,49,210.13,2,3.5325,49,1
d147b4a108b664bd1dd0c8f9c80dc0b0aacbe6ea62ecebeb36a899b83898431cbae639d2d9fede1f0b69326df7f0ff509df4ef1d878340f68219e8900467201e,120,14,16,1,0.133333333,1,1,8.571428571,1,65,3242.785714,35.5,23958,378.325,110.5,1800,2,1,1,2,19,14,17,7,11,30,221,9,24.55555556,221,1,11,33,15,10,19,31,0,0,0,0,0,,0,0,,39,0,39,39,39,312,0,0,39,0
36e8c1426f9ea2069163a1e4710837392653391d1ca85f849ef23afbf7770be48fcf3ef300088367c018487e750801aef14a2bb065dbdc42544f883e62b16634,2148,169,1199,3,0.558193669,3,9,12.71005917,3,281,1219.822485,352,23419,95.97299814,40,2506,1,6,17,2,9,227,19,24,115,31,966,97,9.958762887,956,0.989648033,11,169,20,10,76,31,194,82.85790919,0.203233242,7.25E-05,10589.12261,339299.4491,75732.129,8,9466.516125,139.6375,454.53125,192.4,132,132.05,1117.1,2.828178691,7.537665836,132.05,0
331f5613920734427e3dd79ab0e32f824461a724e7d9be871b92c5c4bd7a9673cf49a190cdeb215d5532a818fb5d00e997a4fbcc75ad1ae19c4cfde5345bf888,203,188,200,3,0.985221675,1,1,1.079787234,1,3,92.40425532,57.5,433,85.57635468,52,433,1,1,1,2,13,32,11,9,71,7,6077,5956,1.020315648,162,0.02665789,1,1504,13,14,5986,6,27,1.501991502,0.059265137,0.001320839,23.09879684,25.66216998,43.55775356,1,43.55775356,347.075,138343.2601,610.08,84.07,347.075,694.15,,263.005,347.075,1
4f85205fe79cf5922f183dcbcee26c3009d61d44bf2952d9a78b107c62e474caf9c86e6022e79271c56239606e6c851c88554e5f9dc05fbe1a87ded43a8dc4e7,219,183,219,2,1,1,2,1.196721311,1,4,121.5191257,101,879,101.543379,79,435,1,1,2,1,9,41,8,23,94,4,77,10,7.7,77,1,13,26,10,15,18,12,23,0.109025921,0.018387794,0.000958443,1.351391792,0.08350172,3.052725792,2,1.526362896,27.5975,509.2204786,83.13,15.65,19,220.78,2.765099384,7.978255437,19,1
37ba5110777bbb2c5d9489172837ecd0f468d205fd9221780fc14c5bbab72439dbd22910dbacab9e300be83c9de770baa0658be0d1a50e7f09fe2ae77812b8a1,264,28,111,1,0.420454545,1,4,9.428571429,1,174,380.7857143,56,6196,40.38636364,31,272,6,1,4,2,18,67,16,14,17,31,406,45,9.022222222,402,0.990147783,16,77,18,26,33,31,77,3.655094554,0.150276184,0.000595093,110.1914921,156.5269456,599.4355068,4,149.8588767,30.915,4.7089,32,27.66,32,123.66,-2,1.085,32,0
7af27786a81c470d4c37508b0f33af6bb7e5d74d5bed6fdad4d304e9ca67fa04535872e15f09cd90598211223b3e973529258b9475c94d14cd960a8c4dc5ddfc,1109,1109,1109,4,1,1,1,1,1,1,24.73399459,16,423,24.73399459,16,423,1,1,1,1,13,168,10,26,73,26,336,13,25.84615385,293,0.87202381,7,150,12,20,39,29,1,0.001548767,0.001548767,0.000541687,0.002555847,2.03E-06,0.003097534,1,0.003097534,12.82666667,389.1621333,35.6,1,1.88,38.48,1.728174146,11.38950004,1.88,1
af6de6e193c5d339d1495b83806a531332f5d9a0bda869efd4ebec94b98dd0ca10b8732d65bf71fcd11320073c5bfd27bb39052ceddca055156dec05852caf4e,127,123,122,2,0.960629921,0,0,1.032520325,1,2,35.7398374,27,178,34.61417323,27,161,7,0,0,2,18,42,4,24,127,1,42,5,8.4,41,0.976190476,14,32,3,22,32,2,6,6.989436558,0.019526482,0.001173019,48.6919899,338.1605317,48.92605591,1,48.92605591,29.31,,29.31,29.31,29.31,29.31,,,29.31,1
c7a7bde5e4e5488d5f302cdb4508f2e70cf6fd4b0ea40c798a739ac0750f32e45c45a15b360f1acc26ebb95d4e60a3ffa0aa93adcbd8f10b99879f43eb3214d3,109,34,93,3,0.853211009,1,1,3.205882353,2,17,321.1764706,156.5,1775,100.1834862,53,671,1,2,2,2,9,14,17,25,11,28,781,65,12.01538462,778,0.996158771,13,130,22,9,76,31,155,48.50625555,0.106967926,7.25E-05,8707.46736,251116.713,15570.50803,3,5190.169344,50.45375,0.315969643,51.33,50,50.15,403.63,0.666482287,0.198736522,50.15,0
ce9e0e4b6928f8c9d5765e072d00a9a5b648b8ad4f2985a030f48e9b7e0b98722c49879a2f6518526c4f2dc3b1fbc43a6f4727726ef0cfdc3305f467dddf9904,23,12,23,1,1,1,2,1.916666667,2,4,167.25,104,870,87.26086957,49,435,9,1,2,1,12,8,9,3,4,11,532,43,12.37209302,531,0.998120301,16,77,19,16,58,31,2,0.380415201,0.004069805,0.000806808,1.512714386,0.569825238,1.521660805,2,0.760830402,9.1525,2.20525,11.2,6,9.16,73.22,-1.239803715,0.525029761,9.16,0
9b35dee669d00d944d1fb9cbd46d558ced769f12402c2c72e9946bda57f0104d1f9901e0591485fc485b01d576fa06fa198e8f1894e08a5dd2d7a8930371987c,222,213,218,4,0.981981982,1,1,1.042253521,1,5,46.03755869,15,551,44.17117117,15,388,1,1,1,2,9,40,9,20,221,2,73,16,4.5625,62,0.849315068,18,23,8,16,44,4,0,0,0,0,0,,0,0,,41.66,,41.66,41.66,41.66,41.66,,,41.66,1
93310a20b5717d8e69dbd7df9165be95bcb1049fac3d57ffbd9fd255c79fdb79140944bce8aaddbf94fc47626c01e36a50f13260e17ca2c1249b108237352c9f,48,16,48,1,1,1,1,3,2,11,265.1875,175.5,850,88.39583333,38.5,778,1,1,1,1,19,9,14,8,4,23,648,61,10.62295082,647,0.99845679,15,89,18,13,61,31,1,0.030264219,0.033025742,0.00093174,0.056835175,0.000787018,0.090792656,2,0.045396328,21.34375,1.493941071,23.37,19.95,21.235,170.75,0.442928109,0.432137286,21.235,0
43900805cc8e8932641f109f2b156f9771577daca5ea85a3799d6da85a75cd4ac24f72d4d74c83eed6e898482b759700a5214cbd01aa5a341b81f294d6c0cfa9,94,76,92,4,0.978723404,0,0,1.236842105,1,6,79.06578947,51.5,547,63.92553191,52.5,264,1,0,0,2,21,27,7,17,75,3,108,12,9,108,1,17,57,9,11,80,4,12,0.438613598,0.023458481,0.002246857,4.767468452,1.706162885,5.701976776,1,5.701976776,34.95,,34.95,34.95,34.95,34.95,,,34.95,1
7ab42e7833111da9e6ea63fe7178e4425cbefcbb718ebea40777b87a28d53ce9637ade80ab1d720954d22990243e2312b28c632ecb67c5c40060231781336302,1813,94,619,1,0.341423056,2,10,19.28723404,2,1092,839.1170213,102.5,48674,43.50634308,29,782,1,2,12,2,10,199,16,10,93,31,1017,147,6.918367347,1013,0.996066863,11,132,24,8,71,31,151,42.25087342,0.139233589,7.44E-05,14339.02592,363830.2249,25815.28366,8,3226.910457,20.63,1.75,21.66,19,21.57,165.04,-0.64407269,0.467707173,21.57,1
6443ac0dfbf364c6ae5c270b78c21ab76b351397b09fd7fddc34f37b9d7fc028d0cdb8fb3c1010b5c4826236c39557ed73f5e1252044ad58eeae9e46b5c8d76b,74,8,74,1,1,3,8,9.25,5.5,26,728.75,581,1332,78.78378378,47,458,4,3,8,1,16,13,11,28,10,24,208,24,8.666666667,182,0.875,11,37,15,11,30,26,10,0.420950268,0.048712254,7.63E-05,2.474162102,0.402646911,19.36371231,8,2.420464039,1.25,0.5,3,1,1,10,2.828427125,0.25,1,0
e77574a6f51192ad2b52b23ae00540d0977090ff38dd8cdf0971794245f7d2989326a50efd414d00f79773272c3f4c4a8fff38c3080b1cb1b96574f07f5f813d,197,146,196,2,0.994923858,0,0,1.349315068,1,10,206.9315068,65.5,2548,153.3604061,48,2114,1,0,0,2,15,34,11,14,96,4,43,11,3.909090909,43,1,14,11,7,15,15,6,0,0,0,0,0,,0,0,,,,,,,0,,,,1
